,time,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,rain_sum,windspeed_10m_max
221,2018-08-10,26.8,22.5,18.78,0.2,14.0
222,2018-08-11,26.8,22.7,16.97,0.3,12.7
223,2018-08-12,27.0,22.9,17.75,0.7,13.1
224,2018-08-13,26.9,22.9,17.67,1.1,13.7
225,2018-08-14,27.2,23.2,20.84,0.1,16.1
226,2018-08-15,27.0,23.1,20.54,0.3,18.1
227,2018-08-16,26.9,23.3,19.24,2.7,19.9
228,2018-08-17,27.0,23.3,20.38,2.2,21.2
229,2018-08-18,25.9,22.6,17.7,2.6,22.6
230,2018-08-19,26.0,23.0,16.9,0.9,23.2
231,2018-08-20,26.6,23.2,15.27,0.6,22.3
232,2018-08-21,27.1,22.6,21.01,1.2,22.4
233,2018-08-22,25.6,22.1,16.12,2.3,22.8
234,2018-08-23,26.5,21.9,19.22,1.3,20.8
235,2018-08-24,26.9,22.5,19.99,2.3,22.7
236,2018-08-25,26.2,22.8,18.31,1.3,23.2
237,2018-08-26,25.5,22.7,17.14,0.8,21.2
238,2018-08-27,26.6,22.8,18.96,0.7,19.5
239,2018-08-28,27.0,22.4,21.15,2.6,20.8
240,2018-08-29,25.6,22.1,18.95,1.2,25.5
241,2018-08-30,24.8,22.4,17.05,2.8,23.1
242,2018-08-31,25.7,22.5,20.65,0.0,19.0
243,2018-09-01,25.9,22.2,18.54,2.3,18.3
244,2018-09-02,25.9,22.4,17.91,1.9,21.8
245,2018-09-03,25.9,22.8,20.2,0.6,19.5
246,2018-09-04,27.2,22.5,22.83,0.0,14.6
247,2018-09-05,27.0,22.8,18.44,0.0,16.3
248,2018-09-06,26.6,22.8,17.64,1.0,18.8
249,2018-09-07,26.6,22.7,21.16,2.2,21.8
250,2018-09-08,26.8,22.6,20.97,0.0,21.7
251,2018-09-09,26.3,22.1,19.41,1.7,18.6
252,2018-09-10,25.9,23.0,16.38,3.3,22.1
253,2018-09-11,25.9,23.0,18.06,1.3,20.2
254,2018-09-12,26.1,22.8,18.74,0.5,18.6
255,2018-09-13,25.9,22.5,18.86,1.0,23.7
256,2018-09-14,26.5,22.3,18.84,1.2,21.6
257,2018-09-15,26.9,22.9,17.77,0.5,19.3
258,2018-09-16,27.0,23.3,18.46,1.8,19.4
259,2018-09-17,27.6,23.5,22.76,0.3,19.7
260,2018-09-18,27.3,23.3,21.31,0.4,22.5
261,2018-09-19,27.1,23.2,20.66,1.2,24.6
262,2018-09-20,26.8,23.2,18.31,2.3,22.7
263,2018-09-21,27.1,23.1,20.38,0.5,22.4
264,2018-09-22,27.6,23.1,25.09,0.0,14.9
265,2018-09-23,26.8,23.1,16.2,1.5,16.7
266,2018-09-24,26.8,23.0,19.81,4.0,20.6
267,2018-09-25,27.2,23.6,20.8,0.5,18.6
268,2018-09-26,27.4,23.5,20.8,0.5,23.3
269,2018-09-27,27.3,23.4,20.62,2.2,19.4
270,2018-09-28,27.4,23.1,21.41,0.9,16.4
271,2018-09-29,27.5,23.2,19.58,1.3,18.4
272,2018-09-30,27.2,23.7,22.16,0.0,17.2
273,2018-10-01,27.3,23.2,23.3,0.0,20.7
274,2018-10-02,27.1,23.4,18.5,1.2,17.2
275,2018-10-03,26.7,22.9,19.72,1.9,17.5
276,2018-10-04,27.0,23.7,19.05,1.9,15.4
277,2018-10-05,27.3,23.8,19.07,1.5,15.6
278,2018-10-06,27.9,23.7,23.96,0.0,17.1
279,2018-10-07,26.5,23.6,19.63,1.3,20.5
280,2018-10-08,27.3,23.5,23.06,0.0,22.7
281,2018-10-09,27.2,23.4,20.25,1.1,21.1
282,2018-10-10,26.4,23.0,18.83,1.9,21.6
283,2018-10-11,27.1,23.4,20.72,1.1,18.5
284,2018-10-12,27.8,23.4,21.39,0.0,16.7
285,2018-10-13,26.6,23.2,19.53,2.9,19.9
286,2018-10-14,27.6,23.7,16.6,0.1,15.0
287,2018-10-15,28.0,23.9,18.69,0.8,17.0
288,2018-10-16,27.4,23.1,18.69,2.5,17.7
289,2018-10-17,27.6,24.0,19.65,0.5,18.0
290,2018-10-18,28.3,23.6,25.47,0.2,16.2
291,2018-10-19,28.6,23.9,22.78,0.0,15.6
292,2018-10-20,29.1,23.4,25.91,0.0,17.3
293,2018-10-21,29.6,24.0,24.36,0.0,15.2
294,2018-10-22,28.4,23.1,23.25,0.6,18.6
295,2018-10-23,28.2,23.8,22.2,0.0,20.7
296,2018-10-24,27.5,23.7,20.33,1.3,20.5
297,2018-10-25,28.7,24.1,22.08,0.0,18.9
298,2018-10-26,28.6,24.1,20.28,0.4,16.6
299,2018-10-27,29.1,24.2,26.55,0.0,16.9
300,2018-10-28,30.0,23.9,24.94,0.0,19.6
301,2018-10-29,29.7,24.4,20.93,0.0,16.2
302,2018-10-30,28.7,24.1,22.62,0.7,18.2
303,2018-10-31,28.3,22.8,23.58,1.6,16.7
304,2018-11-01,28.2,23.7,22.69,1.1,16.5
305,2018-11-02,28.2,23.9,21.74,1.1,15.2
306,2018-11-03,27.9,24.5,20.28,2.8,18.5
307,2018-11-04,27.7,24.4,19.14,0.3,15.8
308,2018-11-05,28.4,24.3,18.02,0.0,16.6
309,2018-11-06,28.6,23.8,21.16,0.1,14.8
310,2018-11-07,28.2,23.2,21.85,4.1,17.8
311,2018-11-08,27.6,23.3,21.56,2.7,18.4
312,2018-11-09,28.1,23.9,21.77,1.8,18.5
313,2018-11-10,28.0,24.4,22.64,1.6,19.1
314,2018-11-11,27.9,24.4,19.69,1.0,17.9
315,2018-11-12,28.2,24.4,21.41,0.0,18.3
316,2018-11-13,28.4,24.4,21.77,0.0,20.0
317,2018-11-14,28.1,24.5,20.8,0.8,18.2
318,2018-11-15,28.6,24.3,21.81,0.5,17.2
319,2018-11-16,27.7,23.6,19.71,1.6,17.3
320,2018-11-17,28.0,23.6,21.63,3.1,20.4
321,2018-11-18,27.8,24.4,21.88,0.3,21.9
322,2018-11-19,28.1,24.5,20.55,1.5,19.9
323,2018-11-20,27.7,24.2,20.58,1.6,18.7
324,2018-11-21,27.8,23.6,20.07,2.6,21.1
325,2018-11-22,27.8,24.0,21.56,1.5,21.8
326,2018-11-23,28.0,24.5,20.02,0.0,18.2
327,2018-11-24,27.8,24.2,17.77,1.0,18.5
328,2018-11-25,28.3,24.7,19.19,2.0,20.3
329,2018-11-26,27.8,23.7,18.26,2.6,19.0
330,2018-11-27,25.3,23.5,11.33,7.5,18.4
331,2018-11-28,27.3,24.2,18.24,2.4,18.7
332,2018-11-29,28.3,24.1,22.34,1.7,18.1
333,2018-11-30,28.1,23.9,21.01,1.6,16.3
334,2018-12-01,28.2,24.5,20.57,1.5,15.9
335,2018-12-02,28.9,24.8,22.15,1.8,16.9
336,2018-12-03,28.5,24.7,21.12,1.5,15.9
337,2018-12-04,29.4,24.8,22.58,0.3,14.8
338,2018-12-05,29.2,24.8,22.63,0.4,15.1
339,2018-12-06,28.8,24.6,20.98,2.2,16.8
340,2018-12-07,28.8,24.6,23.17,0.5,14.3
341,2018-12-08,30.0,23.8,21.32,0.0,16.3
342,2018-12-09,29.1,24.7,18.31,1.4,17.4
343,2018-12-10,28.3,24.1,17.88,4.1,21.4
344,2018-12-11,28.9,24.9,23.31,1.4,22.8
345,2018-12-12,27.4,23.7,19.91,1.1,22.5
346,2018-12-13,27.3,23.8,18.89,2.1,19.1
347,2018-12-14,28.2,24.2,23.27,0.2,21.8
348,2018-12-15,28.8,23.7,24.78,0.0,20.3
349,2018-12-16,28.8,23.7,22.41,0.9,19.6
350,2018-12-17,27.0,23.9,15.82,5.2,16.9
351,2018-12-18,27.6,23.6,20.88,2.6,22.1
352,2018-12-19,27.8,23.9,22.99,0.0,18.1
353,2018-12-20,27.8,23.8,18.21,0.0,15.5
354,2018-12-21,28.2,24.2,18.15,0.1,17.1
355,2018-12-22,28.3,24.3,20.47,1.2,19.1
356,2018-12-23,27.9,24.8,18.03,2.8,17.6
357,2018-12-24,29.0,24.8,21.96,0.1,14.3
358,2018-12-25,28.8,23.6,22.69,0.9,17.7
359,2018-12-26,28.7,24.0,21.77,0.0,14.9
360,2018-12-27,29.4,24.2,22.72,0.0,15.2
361,2018-12-28,29.1,24.4,22.78,0.5,17.4
362,2018-12-29,29.4,24.7,24.6,0.0,17.1
363,2018-12-30,30.2,24.1,26.31,0.0,15.9
364,2018-12-31,29.5,24.6,23.26,0.9,16.4
365,2019-01-01,29.0,25.1,22.49,1.5,18.1
366,2019-01-02,28.8,25.1,22.99,1.7,19.7
367,2019-01-03,28.5,25.1,19.67,0.5,18.6
368,2019-01-04,29.2,24.7,19.34,0.0,17.1
369,2019-01-05,28.6,25.0,18.93,1.9,18.4
370,2019-01-06,28.4,23.8,19.35,2.9,17.3
371,2019-01-07,27.4,23.2,20.7,0.7,17.8
372,2019-01-08,28.2,23.2,20.98,1.9,17.4
373,2019-01-09,28.0,24.1,20.35,1.6,20.0
374,2019-01-10,27.9,24.7,20.21,1.6,19.1
375,2019-01-11,29.3,24.0,25.82,1.6,21.1
376,2019-01-12,26.6,24.2,10.8,11.7,17.7
377,2019-01-13,28.8,24.3,23.84,1.1,15.4
378,2019-01-14,28.1,23.9,19.61,3.2,19.5
379,2019-01-15,28.3,24.7,19.18,0.1,19.2
380,2019-01-16,28.6,24.2,20.26,2.0,17.9
381,2019-01-17,28.5,24.6,20.64,1.7,18.0
382,2019-01-18,28.3,24.0,19.75,1.6,19.5
383,2019-01-19,28.7,24.3,20.35,3.0,16.9
384,2019-01-20,27.8,24.1,19.85,2.1,18.2
385,2019-01-21,28.6,25.0,22.31,0.7,20.3
386,2019-01-22,27.1,24.2,20.31,1.6,14.8
387,2019-01-23,29.4,23.6,24.79,0.7,15.4
388,2019-01-24,29.5,25.4,24.03,0.2,17.3
389,2019-01-25,29.2,25.1,23.2,0.0,18.1
390,2019-01-26,27.3,24.4,14.61,3.3,13.5
391,2019-01-27,28.9,24.2,23.75,1.9,19.4
392,2019-01-28,26.7,24.1,15.43,11.6,14.1
393,2019-01-29,28.7,24.3,23.0,1.3,22.4
394,2019-01-30,28.5,24.8,20.29,0.1,19.5
395,2019-01-31,29.1,25.0,22.42,0.8,17.4
396,2019-02-01,29.0,25.0,23.46,0.5,17.7
397,2019-02-02,29.3,25.0,22.66,0.3,18.1
398,2019-02-03,28.8,24.3,18.55,14.4,15.6
399,2019-02-04,29.1,24.6,17.91,3.6,11.2
400,2019-02-05,29.1,24.7,17.47,10.0,17.2
401,2019-02-06,27.8,24.6,13.28,6.3,15.8
402,2019-02-07,28.7,25.0,22.79,0.0,17.4
403,2019-02-08,29.2,24.7,25.89,0.0,14.9
404,2019-02-09,29.1,24.5,26.13,1.5,17.5
405,2019-02-10,28.6,25.2,17.47,1.0,20.7
406,2019-02-11,29.2,24.8,22.71,2.0,21.2
